barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId,_id_$oid
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,0,5,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff3710b0a7214ada10005a7
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,0,6,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff3710b0a7214ada10005a7
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,0,7,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff3710b0a7214ada10005a7
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,0,8,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff3710b0a7214ada10005a7
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,0,9,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff3710b0a7214ada10005a7
21000059232,,10,10,0,1,0,1,,0,,,,,,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,,,,,,,,,,0,,1,,,0,,,5ff36d780a7214ada1000593
43000004944,"MAXWELL HOUSE Orange International Cafe Beverage Mix, 9.3 OZ",1,1,0,1,0,1,,0,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,5,800,0,,,0,,,5ff371410a7214ada10005ba
759283400082,KRAFT BACK TO NATURE CHEDDAR CHEESE SHELL MACARONI AND CHEESE MIX 6 OZ - 0759283400081,1,1,0,1,0,1,,0,,,,,,,5e825d64f221c312e698a62a,,,,,,,,,,0,,0,,,0,,,5ff36c8b0a720f05230005a1
25800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,0,1,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36c550a7214ada1000588
25800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,0,2,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36c550a7214ada1000588
25800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,0,3,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36c550a7214ada1000588
25800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,0,4,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36c550a7214ada1000588
25800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,0,5,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36c550a7214ada1000588
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,0,1,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36acb0a720f052300058d
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,0,2,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36acb0a720f052300058d
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,0,3,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36acb0a720f052300058d
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,0,4,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36acb0a720f052300058d
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,0,5,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36acb0a720f052300058d
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,0,6,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36acb0a720f052300058d
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,0,7,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36acb0a720f052300058d
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,0,8,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36acb0a720f052300058d
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,0,9,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36acb0a720f052300058d
29000024748,NATURE TREE Walnuts 8oz,9.99,9.99,0,1,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff371450a7214ada10005bd
29000024748,NATURE TREE Walnuts 8oz,9.99,9.99,0,2,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff371450a7214ada10005bd
29000024748,NATURE TREE Walnuts 8oz,9.99,9.99,0,3,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff371450a7214ada10005bd
29000024748,NATURE TREE Walnuts 8oz,9.99,9.99,0,4,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff371450a7214ada10005bd
29000024748,NATURE TREE Walnuts 8oz,9.99,9.99,0,5,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff371450a7214ada10005bd
44700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,0,1,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff36d9d0a720f05230005aa
44700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,0,2,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff36d9d0a720f05230005aa
44700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,0,3,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff36d9d0a720f05230005aa
44700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,0,4,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff36d9d0a720f05230005aa
44700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,0,5,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff36d9d0a720f05230005aa
43000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,0,1,0,1,,0,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff36c590a7214ada1000589
43000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,0,2,0,1,,0,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff36c590a7214ada1000589
43000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,0,3,0,1,,0,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff36c590a7214ada1000589
43000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,0,4,0,1,,0,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff36c590a7214ada1000589
43000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,0,5,0,1,,0,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff36c590a7214ada1000589
44000000745,#NAME?,1,1,0,1030,0,1,,0,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,KRAFT EASY CHEESE,SARGENTO RICOTTA CHEESE,1,,44000000745,,0,,1,,,0,,,5ff29be20a7214ada1000571
,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,0,0,0,1,,0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,0,,0,,,0,28.57,,5ff3416f0a7214ada1000576
46704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,0,1,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36c6d0a720f0523000597
46704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,0,2,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36c6d0a720f0523000597
46704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,0,3,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36c6d0a720f0523000597
46704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,0,4,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff36c6d0a720f0523000597
21000057832,,1,1,0,1,0,1,,0,,,,,,ANNIE'S HOMEGROWN MICROWAVABLE MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,0,,1,,,0,,,5ff36a830a7214ada100057b
21000002917,,10,10,0,1,0,1,,0,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,0,,1,,,0,,,5ff36c570a720f0523000593
44700019917,OSCAR MAYER Lower Sodium Bacon 16 oz. Pack,10,10,0,1,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER BACON,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff3713c0a7214ada10005b6
43000035818,"TASSIMO French Vanilla T-Discs, 80ct",0.99,0.99,0,1,0,1,,0,,,,,559c2234e4b06aca36af13c6,GEVALIA KAFFE TASSIMO COFFEE DISCS,559c2234e4b06aca36af13c6,,,,,,,,,,5,800,0,,,0,,,5ff371130a7214ada10005aa
70085046583,,9.99,9.99,0,1,0,1,,0,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,0,,1,,,0,,,5ff370f00a7214ada10005a3
70085046583,,9.99,9.99,0,2,0,1,,0,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,0,,1,,,0,,,5ff370f00a7214ada10005a3
70085046583,,9.99,9.99,0,3,0,1,,0,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,0,,1,,,0,,,5ff370f00a7214ada10005a3
70085046583,,9.99,9.99,0,4,0,1,,0,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,0,,1,,,0,,,5ff370f00a7214ada10005a3
70085046583,,9.99,9.99,0,5,0,1,,0,,,,,,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,,,,,,,,,,0,,1,,,0,,,5ff370f00a7214ada10005a3
44700073377,"OSCAR MAYER Jumbo Angus Beef Uncured Franks, 15.0 OZ",1,1,0,1,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,,,,,,,,,,5,800,0,,,0,,,5ff371240a7214ada10005b3
21000055920,,1,1,0,1,0,1,,0,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,0,,1,,,0,,,5ff36c8d0a7214ada1000591
21000051885,,0.99,0.99,0,1,0,1,,0,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,0,,1,,,0,,,5ff36ad40a7214ada1000585
71040063102,,9.99,9.99,0,1,0,1,,0,,,,,,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,0,,1,,,0,,,5ff36dcb0a7214ada10005a0
,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,0,0,0,1,,0,,,,,,,,,,,,,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",,,0,,0,,,0,28.57,,5ff3416d0a7214ada1000575
4011,ITEM NOT FOUND,25,25,0,1,1,4,4011,1,25,4,,,,,,,,,,,,,,,0,,0,,,0,,,5ff4ce430a7214ada10005d8
4011,ITEM NOT FOUND,27,27,0,1,1,5,4011,1,27,5,,,,,,,,,,,,,,,0,,0,,,0,,,5ff4ce400a7214ada10005d5
,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,0,0,0,1,,0,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,0,,0,,,0,22.97,,5ff4a4ca0a7214ada10005d0
,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,11.99,0,1,0,1,,0,,,,,,,,,,,,,11.99,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,0,,0,,,0,11.99,,5ff4a4ca0a7214ada10005d0
22174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,0,1,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff473de0a720f05230005bd
79400066619,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,1,0,1,1,1,79400066619,0,,,,,5332f5f6e4b03c9a25efd0b4,SUAVE HAIR CARE,5332f5f6e4b03c9a25efd0b4,,80878042197,,,,,,,,10,800,1,,,0,,,5ff4ce8c0a7214ada10005e6
4011,ITEM NOT FOUND,29,29,0,1,1,2,4011,1,29,2,,,,,,,,,,,,,,,0,,0,,,0,,,5ff4ce3d0a7214ada10005d3
43000012871,Crystal Light On-the-Go Raspberry Green Tea Drink Mix 10 ct Box,1,1,0,1,0,1,,0,,,,,559c2234e4b06aca36af13c6,CRYSTAL LIGHT ON THE GO POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,,,5,800,0,,,0,,,5ff473b40a7214ada10005c5
43000077467,O THAT'S GOOD Baked Potato Soup 16 OZ,10,10,0,1,0,1,,0,,,,,559c2234e4b06aca36af13c6,O THAT'S GOOD - SOUPS,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff473f30a720f05230005c0
4011,ITEM NOT FOUND,21,21,0,1,1,2,4011,1,21,2,,,,,,,,,,,,,,,0,,0,,,0,,,5ff4ce3a0a7214ada10005d2
43000008836,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,5,5,0,1,0,1,,0,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff473a90a7214ada10005c2
43000008836,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,5,5,0,2,0,1,,0,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff473a90a7214ada10005c2
43000008836,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,5,5,0,3,0,1,,0,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff473a90a7214ada10005c2
43000008836,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,5,5,0,4,0,1,,0,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff473a90a7214ada10005c2
43000008836,MAXWELL HOUSE International Cinnamon Dulce Cappuccino Cafe-Style Beverage Mix 9.1 oz. Tub,5,5,0,5,0,1,,0,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,,,25,800,0,,,0,,,5ff473a90a7214ada10005c2
21000068364,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,9.99,0,1,0,1,,0,,,,,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff473b10a7214ada10005c4
21000068364,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,9.99,0,2,0,1,,0,,,,,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff473b10a7214ada10005c4
21000068364,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,9.99,0,3,0,1,,0,,,,,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff473b10a7214ada10005c4
21000068364,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,9.99,0,4,0,1,,0,,,,,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff473b10a7214ada10005c4
21000068364,"JUST CRACK AN EGG Scramble Kit, Family Size Ultimate Scramble - 2 12oz trays",9.99,9.99,0,5,0,1,,0,,,,,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT - MULTIPACK,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff473b10a7214ada10005c4
4011,ITEM NOT FOUND,1,1,0,1,0,1,,0,,,,,,,,,,,,,,,,,0,,0,,,0,,,5ff4ce550a7214ada10005db
1234,,,,1,2,1,,1234,1,,,USER_FLAGGED,,,,,,,,,,,,,,0,,0,,,0,,,5ff4ce550a7214ada10005db
4011,ITEM NOT FOUND,29,29,0,1,1,1,4011,1,29,1,,,,,,,,,,,,,,,0,,0,,,0,,,5ff4ce430a720f05230005c9
21000013869,,9.99,9.99,0,1,0,1,,0,,,,,,SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,0,,1,,,0,,,5ff473d40a7214ada10005c9
75925306254,,1,1,0,1,0,1,,0,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,0,,1,,,0,,,5ff4ce690a7214ada10005e2
75925306254,,10,10,1,2,1,2,75925306254,1,10,2,USER_FLAGGED,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,0,,1,,,0,,,5ff4ce690a7214ada10005e2
34100573065,MILLER LITE 24 PACK 12OZ CAN,1,1,1,3,1,1,34100573065,1,1,1,USER_FLAGGED,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK 12OZ CAN,,,,,,,,,30,,0,,,0,,,5ff4ce690a7214ada10005e2
34100573065,MILLER LITE 24 PACK 12OZ CAN,1,1,1,4,1,1,34100573065,1,1,1,USER_FLAGGED,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK 12OZ CAN,,,,,,,,,30,,0,,,0,,,5ff4ce690a7214ada10005e2
,,,,1,5,1,,34100573065,1,1,1,USER_FLAGGED,,,,,MILLER LITE 24 PACK 12OZ CAN,,,,,,,,,0,,0,,,0,,,5ff4ce690a7214ada10005e2
44700030479,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,9.99,0,1,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff473f60a7214ada10005ce
44700030479,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,9.99,0,2,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff473f60a7214ada10005ce
44700030479,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,9.99,0,3,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff473f60a7214ada10005ce
44700030479,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,9.99,0,4,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff473f60a7214ada10005ce
44700030479,OSCAR MAYER Deli Fresh Deli Fresh Brown Sugar Ham 8.00-oz,9.99,9.99,0,5,0,1,,0,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT - DELI FRESH,559c2234e4b06aca36af13c6,,,,,,,,,,50,800,0,,,0,,,5ff473f60a7214ada10005ce
41258081601,WYLER'S Instant Bouillon Powder - Chicken Flavor 2.00-oz,9.99,9.99,0,1,0,1,,0,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,0,,0,,,0,,,5ff473cf0a7214ada10005c8
75925306254,,1,1,0,1,0,1,,0,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,0,,1,,,0,,,5fa5ad370a720f05ef000089
34100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,0,2,1,1,34100573065,1,29,1,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870,77,0,,,0,,,5fa5ad370a720f05ef000089
34100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,0,3,1,1,34100573065,1,29,1,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870,77,0,,,0,,,5fa5ad370a720f05ef000089
34100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,0,4,1,1,34100573065,1,29,1,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870,77,0,,,0,,,5fa5ad370a720f05ef000089
34100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,0,5,1,1,34100573065,1,29,1,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870,77,0,,,0,,,5fa5ad370a720f05ef000089
34100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,0,6,1,1,34100573065,1,29,1,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870,77,0,,,0,,,5fa5ad370a720f05ef000089
34100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,0,7,1,1,34100573065,1,29,1,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870,77,0,,,0,,,5fa5ad370a720f05ef000089
34100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,0,8,1,1,34100573065,1,29,1,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870,77,0,,,0,,,5fa5ad370a720f05ef000089
34100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,0,9,1,1,34100573065,1,29,1,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870,77,0,,,0,,,5fa5ad370a720f05ef000089
34100573065,MILLER LITE 24 PACK 12OZ CAN,29,29,0,10,1,1,34100573065,1,29,1,,,5332f709e4b03c9a25efd0f1,MILLER LITE 24 PACK,5332f709e4b03c9a25efd0f1,,,,,,,,,,870,77,0,,,0,,,5fa5ad370a720f05ef000089
